Date,Ticker,Close,Volume
2018-05-21,EDN,47.97,43184
2018-05-21,ERJ,24.5009,728300
2018-05-21,FMX,71.0034,388700
2018-05-21,GGAL,36.5516,431025
2018-05-21,GGB,2.4074,9727074
2018-05-21,GLOB,50.47,217414
2018-05-21,GPRK,13.6588,437300
2018-05-21,IRS,11.8181,45447
2018-05-21,ITUB,4.0792,25947799
2018-05-21,KOF,44.8481,55800
2018-05-21,MELI,290.6,493482
2018-05-21,NEXA,13.4505,93739
2018-05-21,OMAB,27.3697,44443
2018-05-21,PAAS,16.1006,1185800
2018-05-21,PAC,62.1595,106500
2018-05-21,PAGS,31.4741,1959400
2018-05-21,PAM,53.75,304287
2018-05-21,PBR,4.7083,26281900
2018-05-21,PSMT,76.8149,89358
2018-05-21,SCCO,36.6546,869052
2018-05-21,SID,1.3638,2247114
2018-05-21,SQM,45.3913,717800
2018-05-21,STN,22.7775,74479
2018-05-21,SUPV,18.5524,526100
2018-05-21,TGLS,7.464,22000
2018-05-21,TGS,14.6412,88764
2018-05-21,TS,31.01,1298800
2018-05-21,TV,13.4086,1158100
2018-05-21,TX,24.0842,304700
2018-05-21,UGP,5.7334,2098274
2018-05-21,VALE,8.2085,20891670
2018-05-21,VLRS,5.41,432695
2018-05-21,YPF,19.8007,687123
2018-05-22,ABEV,4.0838,28847900
2018-05-22,AGRO,7.2254,581178
2018-05-22,AMX,13.1392,3320830
2018-05-22,ARCO,6.554,999500
2018-05-22,ASR,126.1711,36600
2018-05-22,AVAL,4.0089,171300
2018-05-22,BAK,19.2936,301507
2018-05-22,BAP,176.3302,209600
2018-05-22,BBAR,11.9812,165824
2018-05-22,BBD,3.8357,22668187
2018-05-22,BCH,20.0127,87654
2018-05-22,BLX,17.1813,121900
2018-05-22,BMA,59.807,312850
2018-05-22,BRFS,5.9509,2433633
2018-05-22,BSAC,23.2553,562400
2018-05-22,BSBR,6.4287,1044900
2018-05-22,BVN,15.0262,1099900
2018-05-22,CAAP,11.55,111100
2018-05-22,CBDBY,21.336,389600
2018-05-22,CCU,18.6398,237000
2018-05-22,CEPU,11.0447,259600
2018-05-22,CIB,24.3309,640400
2018-05-22,CPA,93.3427,357300
2018-05-22,CPAC,6.7884,26422
2018-05-22,CX,5.7778,5467700
2018-05-22,DESP,23.4,295937
2018-05-22,EC,9.6174,1075500
2018-05-22,EDN,47.83,80195
2018-05-22,ERJ,24.7601,904800
2018-05-22,FMX,71.4621,360300
2018-05-22,GGAL,35.894,559305
2018-05-22,GGB,2.3971,11130210
2018-05-22,GLOB,50.0,159135
2018-05-22,GPRK,13.383,428200
2018-05-22,IRS,11.7075,59695
2018-05-22,ITUB,4.2212,32147890
2018-05-22,KOF,44.7346,94700
2018-05-22,MELI,294.76,677659
2018-05-22,NEXA,13.2988,64774
2018-05-22,OMAB,27.0267,79249
2018-05-22,PAAS,16.0471,1239600
2018-05-22,PAC,60.9781,137700
2018-05-22,PAGS,31.8678,881100
2018-05-22,PAM,53.4,423161
2018-05-22,PBR,4.6568,24279600
2018-05-22,PSMT,76.3141,110896
2018-05-22,SCCO,36.7469,512400
2018-05-22,SID,1.3972,1952771
2018-05-22,SQM,44.3459,1210700
2018-05-22,STN,23.0039,14757
2018-05-22,SUPV,17.1036,1024700
2018-05-22,TGLS,7.5148,16900
2018-05-22,TGS,14.5011,140650
2018-05-22,TS,30.3989,1429400
2018-05-22,TV,13.608,1672200
2018-05-22,TX,23.9263,152900
2018-05-22,UGP,5.9423,1330312
2018-05-22,VALE,8.1971,25521650
2018-05-22,VLRS,5.38,359693
2018-05-22,YPF,19.5147,1354944
2018-05-23,ABEV,4.0764,23445900
2018-05-23,AGRO,7.2788,538345
2018-05-23,AMX,13.3817,3927583
2018-05-23,ARCO,6.7288,2197200
2018-05-23,ASR,127.0199,39200
2018-05-23,AVAL,3.9808,331600
2018-05-23,BAK,19.2401,212413
2018-05-23,BAP,172.8743,219900
2018-05-23,BBAR,11.6046,225791
2018-05-23,BBD,3.7742,18347342
2018-05-23,BCH,19.9708,48704
2018-05-23,BLX,17.119,82500
2018-05-23,BMA,58.7349,393231
2018-05-23,BRFS,5.8051,2273782
2018-05-23,BSAC,23.0726,610400
2018-05-23,BSBR,6.4154,824300
2018-05-23,BVN,14.9786,698900
2018-05-23,CAAP,11.58,212800
2018-05-23,CBDBY,20.9805,510800
2018-05-23,CCU,18.591,198600
2018-05-23,CEPU,10.8809,603000
2018-05-23,CIB,24.1297,519400
2018-05-23,CPA,91.9022,324400
2018-05-23,CPAC,6.766,870
2018-05-23,CX,5.8449,9536900
2018-05-23,DESP,23.08,492697
2018-05-23,EC,9.3478,1277100
2018-05-23,EDN,47.39,107943
2018-05-23,ERJ,25.2089,731200
2018-05-23,FMX,72.1588,450000
2018-05-23,GGAL,34.6493,593552
2018-05-23,GGB,2.3778,6903036
2018-05-23,GLOB,50.33,133273
2018-05-23,GPRK,13.018,510600
2018-05-23,IRS,11.9811,63648
2018-05-23,ITUB,4.1772,21856034
2018-05-23,KOF,44.4547,155300
2018-05-23,MELI,304.79,687317
2018-05-23,NEXA,12.9875,112199
2018-05-23,OMAB,27.6784,153253
2018-05-23,PAAS,16.1631,1141800
2018-05-23,PAC,62.3117,105100
2018-05-23,PAGS,33.7672,1366300
2018-05-23,PAM,52.79,346405
2018-05-23,PBR,4.4818,21263800
2018-05-23,PSMT,76.8605,127032
2018-05-23,SCCO,36.2998,718556
2018-05-23,SID,1.336,1778439
2018-05-23,SQM,44.0413,596900
2018-05-23,STN,23.0944,30016
2018-05-23,SUPV,16.5204,650000
2018-05-23,TGLS,7.4809,9500
2018-05-23,TGS,14.5341,279163
2018-05-23,TS,30.105,1252600
2018-05-23,TV,13.6923,1293500
2018-05-23,TX,23.6043,293500
2018-05-23,UGP,5.6761,2064162
2018-05-23,VALE,8.1687,22170211
2018-05-23,VLRS,5.28,477914
2018-05-23,YPF,19.3076,960334
2018-05-24,ABEV,4.106,19389200
2018-05-24,AGRO,7.2521,294063
2018-05-24,AMX,13.1877,2922820
2018-05-24,ARCO,6.6414,2295900
2018-05-24,ASR,125.4294,32600
2018-05-24,AVAL,3.9995,91700
2018-05-24,BAK,20.4092,1183523
2018-05-24,BAP,173.6335,260900
2018-05-24,BBAR,11.2209,335378
2018-05-24,BBD,3.7434,13996756
2018-05-24,BCH,20.0818,40726
2018-05-24,BLX,16.9694,102700
2018-05-24,BMA,58.8524,214651
2018-05-24,BRFS,6.1065,4351883
2018-05-24,BSAC,22.9813,802400
2018-05-24,BSBR,6.3357,1054700
2018-05-24,BVN,15.1593,1334000
2018-05-24,CAAP,11.52,261500
2018-05-24,CBDBY,21.0958,482600
2018-05-24,CCU,18.4027,179800
2018-05-24,CEPU,11.1183,235200
2018-05-24,CIB,23.9178,806600
2018-05-24,CPA,92.4588,264400
2018-05-24,CPAC,6.8108,376
2018-05-24,CX,5.7682,5475400
2018-05-24,DESP,23.01,520318
2018-05-24,EC,9.5246,1541600
2018-05-24,EDN,48.4,63471
2018-05-24,ERJ,24.9396,433600
2018-05-24,FMX,71.1988,407000
2018-05-24,GGAL,34.0465,469419
2018-05-24,GGB,2.3517,26882478
2018-05-24,GLOB,50.71,142047
2018-05-24,GPRK,12.4827,302900
2018-05-24,IRS,11.7133,50166
2018-05-24,ITUB,4.2043,21843025
2018-05-24,KOF,43.9705,162400
2018-05-24,MELI,314.93,1383433
2018-05-24,NEXA,13.0114,92519
2018-05-24,OMAB,27.3765,93652
2018-05-24,PAAS,16.5555,1394600
2018-05-24,PAC,61.4565,75800
2018-05-24,PAGS,34.4955,2158600
2018-05-24,PAM,52.41,491785
2018-05-24,PBR,3.7907,97632700
2018-05-24,PSMT,77.4979,99314
2018-05-24,SCCO,36.4418,800325
2018-05-24,SID,1.3137,1663342
2018-05-24,SQM,41.3988,3359700
2018-05-24,STN,23.0944,6265
2018-05-24,SUPV,16.2379,545900
2018-05-24,TGLS,7.6755,13300
2018-05-24,TGS,14.427,175131
2018-05-24,TS,29.5326,1702200
2018-05-24,TV,13.6233,998400
2018-05-24,TX,23.3492,198700
2018-05-24,UGP,5.6147,1347978
2018-05-24,VALE,8.2085,22502381
2018-05-24,VLRS,5.32,669033
2018-05-24,YPF,18.8639,1168852
2018-05-25,ABEV,4.0321,17542800
2018-05-25,AGRO,7.2432,648969
2018-05-25,AMX,13.0826,2019444
2018-05-25,ARCO,6.7725,848700
2018-05-25,ASR,125.6511,26600
2018-05-25,AVAL,3.9995,140600
2018-05-25,BAK,19.8361,408733
2018-05-25,BAP,177.295,305200
2018-05-25,BBAR,11.0077,365285
2018-05-25,BBD,3.651,15804541
2018-05-25,BCH,20.0588,96515
2018-05-25,BLX,16.8261,78400
2018-05-25,BMA,59.4765,221702
2018-05-25,BRFS,5.9315,2362889
2018-05-25,BSAC,23.4661,357100
2018-05-25,BSBR,6.2226,740700
2018-05-25,BVN,15.0167,692200
2018-05-25,CAAP,11.71,173900
2018-05-25,CBDBY,20.5386,253600
2018-05-25,CCU,18.4724,223700
2018-05-25,CEPU,11.1756,236500
2018-05-25,CIB,24.2515,272200
2018-05-25,CPA,93.7274,170600
2018-05-25,CPAC,6.8611,347
2018-05-25,CX,5.797,6099100
2018-05-25,DESP,22.86,610171
2018-05-25,EC,9.034,2668300
2018-05-25,EDN,48.3,79981
2018-05-25,ERJ,25.3186,561800
2018-05-25,FMX,70.7485,368500
2018-05-25,GGAL,34.1796,420565
2018-05-25,GGB,2.2579,27673884
2018-05-25,GLOB,51.15,139643
2018-05-25,GPRK,12.5719,423900
2018-05-25,IRS,11.7599,18303
2018-05-25,ITUB,4.1367,23825661
2018-05-25,KOF,44.2278,96000
2018-05-25,MELI,314.7,1544033
2018-05-25,NEXA,12.8438,105839
2018-05-25,OMAB,27.8224,105332
2018-05-25,PAAS,16.0828,2144900
2018-05-25,PAC,61.3622,71000
2018-05-25,PAGS,34.84,3672800
2018-05-25,PAM,52.42,240691
2018-05-25,PBR,3.7403,48258900
2018-05-25,PSMT,77.2247,76370
2018-05-25,SCCO,35.519,744408
2018-05-25,SID,1.2413,3089088
2018-05-25,SQM,42.2549,1444000
2018-05-25,STN,22.868,7469
2018-05-25,SUPV,15.9463,575500
2018-05-25,TGLS,7.6755,12700
2018-05-25,TGS,14.6,63955
2018-05-25,TS,28.9215,2587500
2018-05-25,TV,13.5773,862000
2018-05-25,TX,22.924,255500
2018-05-25,UGP,5.4591,1798786
2018-05-25,VALE,7.9921,19190061
2018-05-25,VLRS,5.39,437182
2018-05-25,YPF,18.7357,1378633
2018-05-29,ABEV,3.8471,28892600
2018-05-29,AGRO,7.0385,772053
2018-05-29,AMX,12.6621,2618009
2018-05-29,ARCO,6.4229,1474600
2018-05-29,ASR,120.7037,30000
2018-05-29,AVAL,3.8967,105800
2018-05-29,BAK,18.4913,596832
2018-05-29,BAP,172.5105,258100
2018-05-29,BBAR,10.3397,237049
2018-05-29,BBD,3.4443,19746825
2018-05-29,BCH,19.3796,92236
2018-05-29,BLX,16.6516,107700
2018-05-29,BMA,56.0842,327237
2018-05-29,BRFS,5.562,2749075
2018-05-29,BSAC,22.6511,541200
2018-05-29,BSBR,5.9168,3258100
2018-05-29,BVN,14.7409,869600
2018-05-29,CAAP,11.13,115600
2018-05-29,CBDBY,19.578,464200
2018-05-29,CCU,17.9076,110800
2018-05-29,CEPU,10.6517,345200
2018-05-29,CIB,24.5163,490800
2018-05-29,CPA,91.0101,248900
2018-05-29,CPAC,6.6987,63820
2018-05-29,CX,5.7203,6783900
2018-05-29,DESP,22.79,483900
2018-05-29,EC,9.2815,3270100
2018-05-29,EDN,46.45,119388
2018-05-29,ERJ,23.5934,1301700
2018-05-29,FMX,69.6187,480100
2018-05-29,GGAL,32.2537,516051
2018-05-29,GGB,2.0858,25366950
2018-05-29,GLOB,51.11,251566
2018-05-29,GPRK,12.7584,461300
2018-05-29,IRS,11.3465,38969
2018-05-29,ITUB,3.8832,56840580
2018-05-29,KOF,43.5015,122600
2018-05-29,MELI,297.71,2464485
2018-05-29,NEXA,12.5245,128836
2018-05-29,OMAB,26.9032,77014
2018-05-29,PAAS,15.8598,1666100
2018-05-29,PAC,59.9271,81300
2018-05-29,PAGS,31.3166,4316800
2018-05-29,PAM,48.87,801660
2018-05-29,PBR,3.5356,62216200
2018-05-29,PSMT,78.2265,115524
2018-05-29,SCCO,34.2914,996622
2018-05-29,SID,1.1356,3475161
2018-05-29,SQM,41.7445,1098100
2018-05-29,STN,22.551,13513
2018-05-29,SUPV,15.3267,653900
2018-05-29,TGLS,7.7094,23800
2018-05-29,TGS,13.8584,369929
2018-05-29,TS,28.148,3131400
2018-05-29,TV,13.1552,1144600
2018-05-29,TX,21.9096,542100
2018-05-29,UGP,5.4877,2349422
2018-05-29,VALE,7.656,31951430
2018-05-29,VLRS,5.28,416588
2018-05-29,YPF,18.5385,2810767
2018-05-30,ABEV,3.8915,29155700
2018-05-30,AGRO,7.1364,782182
2018-05-30,AMX,12.6217,3506381
2018-05-30,ARCO,6.4666,534400
2018-05-30,ASR,123.3342,42700
2018-05-30,AVAL,3.9994,131300
2018-05-30,BAK,18.56,471408
2018-05-30,BAP,174.5904,188600
2018-05-30,BBAR,10.3042,224370
2018-05-30,BBD,3.4267,24914623
2018-05-30,BCH,19.6165,135787
2018-05-30,BLX,16.8074,86600
2018-05-30,BMA,56.0842,241745
2018-05-30,BRFS,5.6106,3659421
2018-05-30,BSAC,23.1991,678500
2018-05-30,BSBR,5.9567,1877300
2018-05-30,BVN,14.7219,652900
2018-05-30,CAAP,11.78,89700
2018-05-30,CBDBY,20.2985,436500
2018-05-30,CCU,18.0122,224400
2018-05-30,CEPU,10.6353,510500
2018-05-30,CIB,24.6752,210300
2018-05-30,CPA,91.868,164000
2018-05-30,CPAC,6.5193,134009
2018-05-30,CX,5.7107,4851300
2018-05-30,DESP,22.67,307639
2018-05-30,EC,9.6263,2084000
2018-05-30,EDN,46.05,226577
2018-05-30,ERJ,23.9424,1578800
2018-05-30,FMX,71.3177,408200
2018-05-30,GGAL,32.8644,549198
2018-05-30,GGB,2.0545,20323044
2018-05-30,GLOB,52.05,153708
2018-05-30,GPRK,12.9207,510300
2018-05-30,IRS,11.3232,50555
2018-05-30,ITUB,3.89,26620686
2018-05-30,KOF,43.8646,189100
2018-05-30,MELI,302.27,1076819
2018-05-30,NEXA,12.8039,196778
2018-05-30,OMAB,27.8359,112689
2018-05-30,PAAS,16.0025,728800
2018-05-30,PAC,61.2535,77600
2018-05-30,PAGS,33.1374,9001500
2018-05-30,PAM,49.0,529902
2018-05-30,PBR,3.5356,41737800
2018-05-30,PSMT,79.8657,111140
2018-05-30,SCCO,35.015,1095673
2018-05-30,SID,1.13,2639813
2018-05-30,SQM,42.3784,916200
2018-05-30,STN,23.185,16502
2018-05-30,SUPV,15.1991,840500
2018-05-30,TGLS,7.574,13300
2018-05-30,TGS,13.7101,224243
2018-05-30,TS,28.8519,2949200
2018-05-30,TV,13.0319,1379400
2018-05-30,TX,21.8975,266400
2018-05-30,UGP,5.4836,1799214
2018-05-30,VALE,7.713,25823039
2018-05-30,VLRS,5.35,223897
2018-05-30,YPF,17.9468,1323914
2018-05-31,ABEV,3.8915,11267600
2018-05-31,AGRO,7.2343,2255880
2018-05-31,AMX,12.5408,4585605
2018-05-31,ARCO,6.4666,478700
2018-05-31,ASR,122.1719,52600
2018-05-31,AVAL,4.0135,127600
2018-05-31,BAK,18.3002,370199
2018-05-31,BAP,175.1044,462700
2018-05-31,BBAR,10.1976,539270
2018-05-31,BBD,3.4531,8784793
2018-05-31,BCH,19.6416,176341
2018-05-31,BLX,16.5955,82600
2018-05-31,BMA,57.7216,340132
2018-05-31,BRFS,5.6203,1756108
2018-05-31,BSAC,22.5949,546100
2018-05-31,BSBR,5.9501,760200
2018-05-31,BVN,14.7123,2256500
2018-05-31,CAAP,11.94,938000
2018-05-31,CBDBY,20.2889,184700
2018-05-31,CCU,17.6844,164100
2018-05-31,CEPU,11.0774,1179000
2018-05-31,CIB,24.5639,425300
2018-05-31,CPA,91.3978,192900
2018-05-31,CPAC,6.6595,51426
2018-05-31,CX,5.7107,14408700
2018-05-31,DESP,23.29,502707
2018-05-31,EC,9.4981,2025300
2018-05-31,EDN,44.56,301176
2018-05-31,ERJ,23.9923,623700
2018-05-31,FMX,70.7825,486300
2018-05-31,GGAL,33.1071,545312
2018-05-31,GGB,2.0492,8307432
2018-05-31,GLOB,51.5,255579
2018-05-31,GPRK,12.6692,289900
2018-05-31,IRS,11.0613,48513
2018-05-31,ITUB,3.9035,14137442
2018-05-31,KOF,44.2278,112500
2018-05-31,MELI,290.83,1028013
2018-05-31,NEXA,12.5484,395896
2018-05-31,OMAB,27.2561,176622
2018-05-31,PAAS,15.7795,1084800
2018-05-31,PAC,61.7174,152000
2018-05-31,PAGS,32.7437,3782000
2018-05-31,PAM,47.7,949361
2018-05-31,PBR,3.5178,19041600
2018-05-31,PSMT,77.0881,152709
2018-05-31,SCCO,34.6958,1255516
2018-05-31,SID,1.1244,976140
2018-05-31,SQM,42.9135,824500
2018-05-31,STN,22.8227,21461
2018-05-31,SUPV,15.6456,1075100
2018-05-31,TGLS,7.3709,14000
2018-05-31,TGS,13.7349,437302
2018-05-31,TS,27.769,3134600
2018-05-31,TV,12.9163,1197600
2018-05-31,TX,21.697,610700
2018-05-31,UGP,5.4959,963668
2018-05-31,VALE,7.7471,16175830
2018-05-31,VLRS,5.17,328093
2018-05-31,YPF,17.9074,2162794
2018-06-01,ABEV,3.8989,23776300
2018-06-01,AGRO,7.2521,319455
2018-06-01,AMX,12.7672,2299742
2018-06-01,ARCO,6.5103,398000
2018-06-01,ASR,122.2483,39900
2018-06-01,AVAL,4.0651,56500
2018-06-01,BAK,18.2315,855171
2018-06-01,BAP,179.1613,214800
2018-06-01,BBAR,10.2757,394509
2018-06-01,BBD,3.4882,22147977
2018-06-01,BCH,20.063,138759
2018-06-01,BLX,16.8448,72400
2018-06-01,BMA,56.7377,367860
2018-06-01,BRFS,6.0871,8064437
2018-06-01,BSAC,22.7214,488500
2018-06-01,BSBR,6.1495,2048500
2018-06-01,BVN,14.8835,675700
2018-06-01,CAAP,11.9,98800
2018-06-01,CBDBY,20.3945,527400
2018-06-01,CCU,18.068,141000
2018-06-01,CEPU,11.0528,219600
2018-06-01,CIB,25.0247,360300
2018-06-01,CPA,90.1028,418100
2018-06-01,CPAC,6.6931,243
2018-06-01,CX,5.7012,3804200
2018-06-01,DESP,23.58,227567
2018-06-01,EC,9.5909,1724600
2018-06-01,EDN,44.92,140767
2018-06-01,ERJ,24.092,844800
2018-06-01,FMX,70.5447,366300
2018-06-01,GGAL,33.0601,463931
2018-06-01,GGB,2.1327,21532644
2018-06-01,GLOB,52.31,252570
2018-06-01,GPRK,12.945,422200
2018-06-01,IRS,11.1719,50746
2018-06-01,ITUB,3.9421,30218292
2018-06-01,KOF,44.485,87600
2018-06-01,MELI,296.66,558638
2018-06-01,NEXA,12.6522,241751
2018-06-01,OMAB,27.5853,159007
2018-06-01,PAAS,15.7884,920500
2018-06-01,PAC,61.2825,88200
2018-06-01,PAGS,33.9542,2618700
2018-06-01,PAM,47.65,540838
2018-06-01,PBR,3.0047,181044300
2018-06-01,PSMT,77.0881,141156
2018-06-01,SCCO,34.9584,782961
2018-06-01,SID,1.1523,1997428
2018-06-01,SQM,42.3537,1689500
2018-06-01,STN,22.9586,10412
2018-06-01,SUPV,15.2994,533300
2018-06-01,TGLS,7.6078,9500
2018-06-01,TGS,13.842,192112
2018-06-01,TS,27.9856,1900600
2018-06-01,TV,13.3016,1559700
2018-06-01,TX,22.2255,397600
2018-06-01,UGP,5.5942,2352160
2018-06-01,VALE,7.9921,29578859
2018-06-01,VLRS,5.19,235772
2018-06-01,YPF,17.8482,915729
2018-06-04,ABEV,3.9507,19277400
2018-06-04,AGRO,7.3144,913581
2018-06-04,AMX,12.557,2209421
2018-06-04,ARCO,6.5977,510000
2018-06-04,ASR,122.4624,38300
2018-06-04,AVAL,4.0979,48100
2018-06-04,BAK,18.2391,467353
2018-06-04,BAP,180.8932,146900
2018-06-04,BBAR,10.7305,345944
2018-06-04,BBD,3.5574,11903145
2018-06-04,BCH,20.1531,165057
2018-06-04,BLX,17.013,81800
2018-06-04,BMA,58.1916,333747
2018-06-04,BRFS,6.3691,2775677
2018-06-04,BSAC,22.9883,455500
2018-06-04,BSBR,6.2958,2427200
2018-06-04,BVN,15.1974,588000
2018-06-04,CAAP,11.7,120100
2018-06-04,CBDBY,20.7692,373100
2018-06-04,CCU,18.0401,126100
2018-06-04,CEPU,11.2493,249000
2018-06-04,CIB,25.4008,175300
2018-06-04,CPA,90.9359,415700
2018-06-04,CX,5.7682,10977500
2018-06-04,DESP,23.12,788385
2018-06-04,EC,9.5423,1672000
2018-06-04,EDN,45.3,115325
2018-06-04,ERJ,24.092,980200
2018-06-04,FMX,71.2073,275500
2018-06-04,GGAL,35.5496,979460
2018-06-04,GGB,2.2161,20227032
2018-06-04,GLOB,53.22,142615
2018-06-04,GPRK,13.1072,348600
2018-06-04,IRS,11.1253,132468
2018-06-04,ITUB,4.0469,26807221
2018-06-04,KOF,44.8179,94500
2018-06-04,MELI,307.65,478773
2018-06-04,NEXA,12.772,301876
2018-06-04,OMAB,27.7285,50644
2018-06-04,PAAS,15.7527,1209900
2018-06-04,PAC,61.2535,108900
2018-06-04,PAGS,33.5901,1778600
2018-06-04,PAM,48.19,567303
2018-06-04,PBR,3.1737,39787400
2018-06-04,PSMT,78.5452,135680
2018-06-04,SCCO,35.221,790609
2018-06-04,SID,1.3248,5638581
2018-06-04,SQM,43.9178,1349200
2018-06-04,STN,23.0039,41929
2018-06-04,SUPV,16.329,735500
2018-06-04,TGLS,7.6248,6500
2018-06-04,TGS,13.8584,116656
2018-06-04,TS,27.5911,1512800
2018-06-04,TV,13.2477,1106900
2018-06-04,TX,22.7479,416200
2018-06-04,UGP,5.5737,1439014
2018-06-04,VALE,8.0092,24701391
2018-06-04,VLRS,5.35,637642
2018-06-04,YPF,17.6806,981707
2018-06-05,ABEV,3.8249,31645900
2018-06-05,AGRO,7.7326,1286405
2018-06-05,AMX,12.3387,2792932
2018-06-05,ARCO,6.7288,492200
2018-06-05,ASR,118.4556,41200
2018-06-05,AVAL,4.0932,142800
2018-06-05,BAK,17.88,929439
2018-06-05,BAP,179.881,155800
2018-06-05,BBAR,11.896,886625
2018-06-05,BBD,3.3373,28544343
2018-06-05,BCH,19.8911,66855
2018-06-05,BLX,16.8946,105300
2018-06-05,BMA,60.5853,571564
2018-06-05,BRFS,6.3107,7641010
2018-06-05,BSAC,22.6511,297300
2018-06-05,BSBR,6.103,2195200
2018-06-05,BVN,15.0832,1010800
2018-06-05,CAAP,11.38,124700
2018-06-05,CBDBY,19.9142,423800
2018-06-05,CCU,17.7402,142300
2018-06-05,CEPU,11.8634,351600
2018-06-05,CIB,25.1677,296900
2018-06-05,CPA,89.5913,179500
2018-06-05,CX,5.7107,12397600
2018-06-05,DESP,22.97,439086
2018-06-05,EC,9.5379,720500
2018-06-05,EDN,45.94,102392
2018-06-05,ERJ,23.1646,771100
2018-06-05,FMX,68.9391,466900
2018-06-05,GGAL,37.2875,1295123
2018-06-05,GGB,2.2109,18551862
2018-06-05,GLOB,53.72,195221
2018-06-05,GPRK,13.4884,346700
2018-06-05,IRS,11.5736,88446
2018-06-05,ITUB,3.8677,24344437
2018-06-05,KOF,43.5317,120700
2018-06-05,MELI,307.02,634888
2018-06-05,NEXA,13.1072,160107
2018-06-05,OMAB,27.2847,123017
2018-06-05,PAAS,15.9311,1015800
2018-06-05,PAC,59.7821,89500
2018-06-05,PAGS,32.3205,3067500
2018-06-05,PAM,49.73,702868
2018-06-05,PBR,3.0403,34238200
2018-06-05,PSMT,78.6363,158809
2018-06-05,SCCO,36.3849,1106380
2018-06-05,SID,1.297,8059999
2018-06-05,SQM,43.1687,1586200
2018-06-05,STN,23.0492,8682
2018-06-05,SUPV,17.541,1838600
2018-06-05,TGLS,7.5655,11900
2018-06-05,TGS,14.5093,290497
2018-06-05,TS,27.6143,1538400
2018-06-05,TV,12.9934,1421200
2018-06-05,TX,23.0151,281000
2018-06-05,UGP,5.3485,1675532
2018-06-05,VALE,8.0661,24926311
2018-06-05,VLRS,5.13,419579
2018-06-05,YPF,17.9567,1560325
2018-06-06,ABEV,3.7509,23697600
2018-06-06,AGRO,7.5635,809789
2018-06-06,AMX,12.3872,1577259
2018-06-06,ARCO,6.8162,965900
2018-06-06,ASR,118.5703,26100
2018-06-06,AVAL,4.0651,45400
2018-06-06,BAK,17.987,553259
2018-06-06,BAP,182.8466,313200
2018-06-06,BBAR,11.8391,322033
2018-06-06,BBD,3.2492,24521066
2018-06-06,BCH,19.9414,72272
2018-06-06,BLX,16.8386,88400
2018-06-06,BMA,59.829,243573
2018-06-06,BRFS,6.1065,2820319
2018-06-06,BSAC,22.6441,1001200
2018-06-06,BSBR,5.7972,2485100
2018-06-06,BVN,15.1403,949100
2018-06-06,CAAP,11.2,64500
2018-06-06,CBDBY,19.0208,674100
2018-06-06,CCU,17.7751,112500
2018-06-06,CEPU,12.0926,271600
2018-06-06,CIB,25.083,449800
2018-06-06,CPA,87.8343,440200
2018-06-06,CPAC,6.7267,35943
2018-06-06,CX,5.7874,7400700
2018-06-06,DESP,22.62,357128
2018-06-06,EC,9.3876,1590700
2018-06-06,EDN,46.01,80312
2018-06-06,ERJ,23.9923,1226700
2018-06-06,FMX,69.2959,205900
2018-06-06,GGAL,37.1231,638205
2018-06-06,GGB,2.1797,14573664
2018-06-06,GLOB,53.79,183501
2018-06-06,GPRK,13.8615,407400
2018-06-06,IRS,11.4397,74260
2018-06-06,ITUB,3.7392,26779401
2018-06-06,KOF,43.8268,134300
2018-06-06,MELI,315.0,759002
2018-06-06,NEXA,13.3786,138264
2018-06-06,OMAB,27.3277,74276
2018-06-06,PAAS,15.949,1148200
2018-06-06,PAC,60.9636,86100
2018-06-06,PAGS,32.7339,2969500
2018-06-06,PAM,48.91,326796
2018-06-06,PBR,2.978,41296200
2018-06-06,PSMT,78.3175,162214
2018-06-06,SCCO,37.3215,1327449
2018-06-06,SID,1.258,2040968
2018-06-06,SQM,43.004,1221400
2018-06-06,STN,23.185,10636
2018-06-06,SUPV,17.8599,790500
2018-06-06,TGLS,7.5825,34400
2018-06-06,TGS,14.3281,219610
2018-06-06,TS,27.8927,1479600
2018-06-06,TV,13.1013,2858200
2018-06-06,TX,23.5436,328500
2018-06-06,UGP,5.2911,1514430
2018-06-06,VALE,8.3282,25289301
2018-06-06,VLRS,5.24,585047
2018-06-06,YPF,17.3354,1978456
2018-06-07,ABEV,3.5882,98048800
2018-06-07,AGRO,7.3767,293849
2018-06-07,AMX,12.0799,2629866
2018-06-07,ARCO,6.2919,1362800
2018-06-07,ASR,117.8744,25000
2018-06-07,AVAL,4.0557,133500
2018-06-07,BAK,17.1694,878113
2018-06-07,BAP,180.6323,142700
2018-06-07,BBAR,11.5336,498445
2018-06-07,BBD,3.0995,47659095
2018-06-07,BCH,19.8282,63972
2018-06-07,BLX,16.3899,124100
2018-06-07,BMA,59.1094,255771
2018-06-07,BRFS,5.7954,4323962
2018-06-07,BSAC,22.356,549700
2018-06-07,BSBR,5.3783,4847900
2018-06-07,BVN,15.2925,825000
2018-06-07,CAAP,11.65,314900
2018-06-07,CBDBY,18.5021,968100
2018-06-07,CCU,17.5171,154400
2018-06-07,CEPU,12.1172,250900
2018-06-07,CIB,24.5904,802600
2018-06-07,CPA,85.6319,555500
2018-06-07,CPAC,6.9229,748
2018-06-07,CX,5.7012,10532000
2018-06-07,DESP,22.4,733282
2018-06-07,EC,9.5202,901400
2018-06-07,EDN,45.3,89310
